User_ID (FK),Type_user,MainCluster_ID,MainCluster_Description
46163,paid,1,Churn App Users
46171,paid,1,Churn App Users
46228,paid,1,Churn App Users
46324,paid,1,Churn App Users
46396,paid,1,Churn App Users
46438,paid,1,Churn App Users
46481,paid,1,Churn App Users
46546,paid,1,Churn App Users
46549,paid,1,Churn App Users
46600,paid,1,Churn App Users
46732,paid,1,Churn App Users
46864,paid,1,Churn App Users
47092,paid,1,Churn App Users
47272,paid,1,Churn App Users
47350,paid,1,Churn App Users
47359,paid,1,Churn App Users
47483,paid,1,Churn App Users
47557,paid,1,Churn App Users
47618,paid,1,Churn App Users
47731,paid,1,Churn App Users
47771,paid,1,Churn App Users
47966,paid,1,Churn App Users
47977,paid,1,Churn App Users
48151,paid,1,Churn App Users
48160,paid,1,Churn App Users
48378,paid,1,Churn App Users
48594,paid,1,Churn App Users
48710,paid,1,Churn App Users
48750,paid,1,Churn App Users
48906,paid,1,Churn App Users
48916,paid,1,Churn App Users
49065,paid,1,Churn App Users
49073,paid,1,Churn App Users
49306,paid,1,Churn App Users
49308,paid,1,Churn App Users
49667,paid,1,Churn App Users
49766,paid,1,Churn App Users
49836,paid,1,Churn App Users
49882,paid,1,Churn App Users
49915,paid,1,Churn App Users
49930,paid,1,Churn App Users
49938,paid,1,Churn App Users
50379,paid,1,Churn App Users
50409,paid,1,Churn App Users
50427,paid,1,Churn App Users
50470,paid,1,Churn App Users
50494,paid,1,Churn App Users
50782,paid,1,Churn App Users
51017,paid,1,Churn App Users
51068,paid,1,Churn App Users
51140,paid,1,Churn App Users
51365,paid,1,Churn App Users
51377,paid,1,Churn App Users
51582,paid,1,Churn App Users
51803,paid,1,Churn App Users
52043,paid,1,Churn App Users
52976,paid,1,Churn App Users
53090,paid,1,Churn App Users
53251,paid,1,Churn App Users
53315,paid,1,Churn App Users
53385,paid,1,Churn App Users
53651,paid,1,Churn App Users
53687,paid,1,Churn App Users
53691,paid,1,Churn App Users
53739,paid,1,Churn App Users
53986,paid,1,Churn App Users
53997,paid,1,Churn App Users
54063,paid,1,Churn App Users
54093,paid,1,Churn App Users
54237,paid,1,Churn App Users
54327,paid,1,Churn App Users
54363,paid,1,Churn App Users
54492,paid,1,Churn App Users
54625,paid,1,Churn App Users
55033,paid,1,Churn App Users
55285,paid,1,Churn App Users
55461,paid,1,Churn App Users
55520,paid,1,Churn App Users
55612,paid,1,Churn App Users
55619,paid,1,Churn App Users
55632,paid,1,Churn App Users
55794,paid,1,Churn App Users
55807,paid,1,Churn App Users
55836,paid,1,Churn App Users
55992,paid,1,Churn App Users
56089,paid,1,Churn App Users
56102,paid,1,Churn App Users
56144,paid,1,Churn App Users
56153,paid,1,Churn App Users
56184,paid,1,Churn App Users
56337,paid,1,Churn App Users
56386,paid,1,Churn App Users
56450,paid,1,Churn App Users
56560,paid,1,Churn App Users
56775,paid,1,Churn App Users
56861,paid,1,Churn App Users
57076,paid,1,Churn App Users
57206,paid,1,Churn App Users
57299,paid,1,Churn App Users
57658,paid,1,Churn App Users
58667,paid,1,Churn App Users
58884,paid,1,Churn App Users
59559,paid,1,Churn App Users
59576,paid,1,Churn App Users
59602,paid,1,Churn App Users
59831,paid,1,Churn App Users
59943,paid,1,Churn App Users
60290,paid,1,Churn App Users
61069,paid,1,Churn App Users
61148,paid,1,Churn App Users
63145,paid,1,Churn App Users
63521,paid,1,Churn App Users
63764,paid,1,Churn App Users
64134,paid,1,Churn App Users
64310,paid,1,Churn App Users
72230,paid,1,Churn App Users
85881,paid,1,Churn App Users
87132,paid,1,Churn App Users
52155,paid,5,New Paid Users
60905,paid,5,New Paid Users
61666,paid,5,New Paid Users
71175,paid,6,Potential Users
72199,paid,5,New Paid Users
72971,paid,5,New Paid Users
73782,paid,5,New Paid Users
74743,paid,5,New Paid Users
79640,paid,5,New Paid Users
79717,paid,5,New Paid Users
79870,paid,5,New Paid Users
81221,paid,5,New Paid Users
81762,paid,5,New Paid Users
82343,paid,6,Potential Users
83615,paid,5,New Paid Users
84758,paid,5,New Paid Users
87388,paid,5,New Paid Users
87695,paid,5,New Paid Users
87895,paid,5,New Paid Users
88163,paid,5,New Paid Users
88469,paid,5,New Paid Users
89374,paid,6,Potential Users
89679,paid,5,New Paid Users
90676,paid,5,New Paid Users
91066,paid,6,Potential Users
91136,paid,5,New Paid Users
91610,paid,5,New Paid Users
91832,paid,5,New Paid Users
92398,paid,5,New Paid Users
93703,paid,5,New Paid Users
93898,paid,5,New Paid Users
93988,paid,5,New Paid Users
94600,paid,5,New Paid Users
94609,paid,5,New Paid Users
94675,paid,5,New Paid Users
94714,paid,5,New Paid Users
95066,paid,5,New Paid Users
95364,paid,5,New Paid Users
95940,paid,5,New Paid Users
96161,paid,6,Potential Users
96374,paid,5,New Paid Users
97231,paid,5,New Paid Users
97603,paid,5,New Paid Users
98049,paid,5,New Paid Users
98156,paid,5,New Paid Users
98737,paid,5,New Paid Users
98797,paid,5,New Paid Users
99041,paid,5,New Paid Users
100747,paid,5,New Paid Users
101059,paid,5,New Paid Users
101224,paid,5,New Paid Users
101327,paid,5,New Paid Users
101372,paid,5,New Paid Users
101508,paid,5,New Paid Users
101846,paid,5,New Paid Users
102145,paid,5,New Paid Users
103450,paid,5,New Paid Users
105267,paid,5,New Paid Users
105432,paid,5,New Paid Users
105591,paid,5,New Paid Users
105688,paid,5,New Paid Users
105731,paid,5,New Paid Users
105850,paid,5,New Paid Users
106182,paid,5,New Paid Users
106570,paid,5,New Paid Users
44684,paid,2,Need attention
44758,paid,2,Need attention
46596,paid,2,Need attention
47767,paid,2,Need attention
49787,paid,2,Need attention
49936,paid,2,Need attention
51998,paid,2,Need attention
52959,paid,2,Need attention
56149,paid,2,Need attention
65833,paid,2,Need attention
65980,paid,2,Need attention
66655,paid,2,Need attention
68406,paid,2,Need attention
68608,paid,2,Need attention
69611,paid,2,Need attention
69812,paid,2,Need attention
70482,paid,2,Need attention
70488,paid,2,Need attention
71677,paid,2,Need attention
71907,paid,2,Need attention
72273,paid,2,Need attention
73186,paid,2,Need attention
74249,paid,2,Need attention
74389,paid,2,Need attention
74679,paid,2,Need attention
75153,paid,2,Need attention
75696,paid,2,Need attention
75702,paid,2,Need attention
81896,paid,2,Need attention
84201,paid,2,Need attention
84621,paid,2,Need attention
85186,paid,2,Need attention
85967,paid,2,Need attention
86653,paid,2,Need attention
86963,paid,2,Need attention
87143,paid,2,Need attention
87176,paid,2,Need attention
88760,paid,2,Need attention
43221,paid,1,Churn App Users
43523,paid,1,Churn App Users
45039,paid,1,Churn App Users
45477,paid,1,Churn App Users
45692,paid,1,Churn App Users
45803,paid,1,Churn App Users
46134,paid,1,Churn App Users
46259,paid,1,Churn App Users
46309,paid,1,Churn App Users
46374,paid,1,Churn App Users
46571,paid,1,Churn App Users
46591,paid,1,Churn App Users
46614,paid,1,Churn App Users
46723,paid,1,Churn App Users
48217,paid,1,Churn App Users
49411,paid,1,Churn App Users
50491,paid,1,Churn App Users
51242,paid,1,Churn App Users
52207,paid,1,Churn App Users
53355,paid,1,Churn App Users
53400,paid,1,Churn App Users
54113,paid,1,Churn App Users
54301,paid,1,Churn App Users
55383,paid,1,Churn App Users
56177,paid,1,Churn App Users
56597,paid,1,Churn App Users
56681,paid,1,Churn App Users
56850,paid,1,Churn App Users
56969,paid,1,Churn App Users
58693,paid,1,Churn App Users
59281,paid,1,Churn App Users
60763,paid,1,Churn App Users
61412,paid,1,Churn App Users
62730,paid,1,Churn App Users
63977,paid,1,Churn App Users
42062,paid,6,Potential Users
47494,paid,6,Potential Users
86051,paid,6,Potential Users
88101,paid,6,Potential Users
93921,paid,6,Potential Users
94043,paid,6,Potential Users
96325,paid,6,Potential Users
96394,paid,6,Potential Users
99298,paid,6,Potential Users
100172,paid,6,Potential Users
100955,paid,6,Potential Users
101788,paid,6,Potential Users
102024,paid,6,Potential Users
103688,paid,6,Potential Users
104023,paid,6,Potential Users
104503,paid,6,Potential Users
104513,paid,6,Potential Users
106129,paid,6,Potential Users
63367,paid,2,Need attention
66467,paid,2,Need attention
67523,paid,2,Need attention
68104,paid,2,Need attention
84382,paid,2,Need attention
84918,paid,2,Need attention
86049,paid,2,Need attention
43619,paid,1,Churn App Users
46160,paid,1,Churn App Users
49210,paid,1,Churn App Users
50248,paid,1,Churn App Users
51846,paid,1,Churn App Users
53460,paid,1,Churn App Users
55069,paid,1,Churn App Users
55993,paid,1,Churn App Users
56114,paid,1,Churn App Users
58301,paid,1,Churn App Users
59041,paid,1,Churn App Users
61826,paid,1,Churn App Users
86736,paid,7,Loyal Users
102569,paid,7,Loyal Users
73416,paid,2,Need attention
81383,paid,2,Need attention
82953,paid,2,Need attention
87414,paid,2,Need attention
41003,paid,7,Loyal Users
41014,paid,5,New Paid Users
41538,paid,7,Loyal Users
41655,paid,7,Loyal Users
42943,paid,5,New Paid Users
42964,paid,7,Loyal Users
42999,paid,7,Loyal Users
43498,paid,7,Loyal Users
43556,paid,7,Loyal Users
43730,paid,7,Loyal Users
43753,paid,5,New Paid Users
44644,paid,7,Loyal Users
44881,paid,5,New Paid Users
44951,paid,5,New Paid Users
45215,paid,5,New Paid Users
45234,paid,5,New Paid Users
45250,paid,5,New Paid Users
45471,paid,5,New Paid Users
45475,paid,7,Loyal Users
45504,paid,5,New Paid Users
45628,paid,5,New Paid Users
45639,paid,5,New Paid Users
45728,paid,5,New Paid Users
45850,paid,5,New Paid Users
45972,paid,7,Loyal Users
45991,paid,5,New Paid Users
46018,paid,7,Loyal Users
46069,paid,5,New Paid Users
46118,paid,5,New Paid Users
46135,paid,5,New Paid Users
46136,paid,5,New Paid Users
46156,paid,7,Loyal Users
46219,paid,5,New Paid Users
46300,paid,7,Loyal Users
46349,paid,5,New Paid Users
46427,paid,5,New Paid Users
46458,paid,5,New Paid Users
46606,paid,5,New Paid Users
46693,paid,5,New Paid Users
46698,paid,5,New Paid Users
46709,paid,7,Loyal Users
46712,paid,7,Loyal Users
46733,paid,5,New Paid Users
46817,paid,7,Loyal Users
46824,paid,5,New Paid Users
46831,paid,5,New Paid Users
46872,paid,7,Loyal Users
46899,paid,5,New Paid Users
47016,paid,5,New Paid Users
47307,paid,5,New Paid Users
47308,paid,5,New Paid Users
47461,paid,5,New Paid Users
47584,paid,5,New Paid Users
47833,paid,5,New Paid Users
47931,paid,5,New Paid Users
47973,paid,5,New Paid Users
48261,paid,7,Loyal Users
48362,paid,7,Loyal Users
48789,paid,7,Loyal Users
48864,paid,5,New Paid Users
48941,paid,5,New Paid Users
49116,paid,5,New Paid Users
49126,paid,5,New Paid Users
49185,paid,7,Loyal Users
49200,paid,5,New Paid Users
49357,paid,5,New Paid Users
49370,paid,5,New Paid Users
49512,paid,5,New Paid Users
49618,paid,5,New Paid Users
49833,paid,5,New Paid Users
49880,paid,5,New Paid Users
49924,paid,7,Loyal Users
49933,paid,7,Loyal Users
50090,paid,5,New Paid Users
50141,paid,5,New Paid Users
50157,paid,7,Loyal Users
50205,paid,5,New Paid Users
50261,paid,5,New Paid Users
50321,paid,7,Loyal Users
50349,paid,7,Loyal Users
50465,paid,5,New Paid Users
50565,paid,5,New Paid Users
50599,paid,5,New Paid Users
50823,paid,5,New Paid Users
50934,paid,7,Loyal Users
50950,paid,7,Loyal Users
50963,paid,5,New Paid Users
51010,paid,7,Loyal Users
51173,paid,5,New Paid Users
51256,paid,5,New Paid Users
51382,paid,5,New Paid Users
51713,paid,5,New Paid Users
51847,paid,7,Loyal Users
51854,paid,7,Loyal Users
52091,paid,5,New Paid Users
52298,paid,7,Loyal Users
52317,paid,7,Loyal Users
52471,paid,5,New Paid Users
52502,paid,5,New Paid Users
52605,paid,5,New Paid Users
52693,paid,7,Loyal Users
52941,paid,7,Loyal Users
53077,paid,5,New Paid Users
53093,paid,5,New Paid Users
53249,paid,5,New Paid Users
53301,paid,5,New Paid Users
53483,paid,7,Loyal Users
53507,paid,5,New Paid Users
53728,paid,5,New Paid Users
53806,paid,5,New Paid Users
53852,paid,7,Loyal Users
53875,paid,7,Loyal Users
53883,paid,7,Loyal Users
53884,paid,7,Loyal Users
53889,paid,7,Loyal Users
54393,paid,5,New Paid Users
54423,paid,5,New Paid Users
54544,paid,7,Loyal Users
54570,paid,5,New Paid Users
54575,paid,7,Loyal Users
54576,paid,7,Loyal Users
54583,paid,7,Loyal Users
54687,paid,7,Loyal Users
54839,paid,7,Loyal Users
54916,paid,5,New Paid Users
55091,paid,5,New Paid Users
55320,paid,7,Loyal Users
55353,paid,5,New Paid Users
55415,paid,7,Loyal Users
55473,paid,7,Loyal Users
55546,paid,5,New Paid Users
55609,paid,5,New Paid Users
55830,paid,5,New Paid Users
55882,paid,5,New Paid Users
55918,paid,5,New Paid Users
56043,paid,5,New Paid Users
56249,paid,5,New Paid Users
56439,paid,7,Loyal Users
56766,paid,5,New Paid Users
56902,paid,7,Loyal Users
56910,paid,7,Loyal Users
56944,paid,7,Loyal Users
56980,paid,5,New Paid Users
57008,paid,5,New Paid Users
57016,paid,5,New Paid Users
57334,paid,7,Loyal Users
57582,paid,5,New Paid Users
57605,paid,5,New Paid Users
57730,paid,5,New Paid Users
57762,paid,5,New Paid Users
57864,paid,5,New Paid Users
57982,paid,5,New Paid Users
57989,paid,5,New Paid Users
58010,paid,5,New Paid Users
58131,paid,5,New Paid Users
58485,paid,7,Loyal Users
58490,paid,5,New Paid Users
58519,paid,7,Loyal Users
58577,paid,5,New Paid Users
58723,paid,5,New Paid Users
58802,paid,7,Loyal Users
58858,paid,5,New Paid Users
58915,paid,5,New Paid Users
58922,paid,5,New Paid Users
58961,paid,7,Loyal Users
59024,paid,5,New Paid Users
59034,paid,5,New Paid Users
59213,paid,7,Loyal Users
59229,paid,7,Loyal Users
59322,paid,7,Loyal Users
59329,paid,7,Loyal Users
59360,paid,7,Loyal Users
59497,paid,5,New Paid Users
59641,paid,5,New Paid Users
59877,paid,5,New Paid Users
59987,paid,7,Loyal Users
60157,paid,5,New Paid Users
60485,paid,7,Loyal Users
60702,paid,5,New Paid Users
60773,paid,7,Loyal Users
60830,paid,5,New Paid Users
60854,paid,5,New Paid Users
60867,paid,5,New Paid Users
61383,paid,7,Loyal Users
61491,paid,7,Loyal Users
61668,paid,5,New Paid Users
61790,paid,5,New Paid Users
61878,paid,5,New Paid Users
62610,paid,5,New Paid Users
62664,paid,5,New Paid Users
62826,paid,7,Loyal Users
62878,paid,5,New Paid Users
63018,paid,5,New Paid Users
63213,paid,7,Loyal Users
63719,paid,7,Loyal Users
64075,paid,7,Loyal Users
64372,paid,5,New Paid Users
64393,paid,5,New Paid Users
64479,paid,7,Loyal Users
64493,paid,5,New Paid Users
64538,paid,7,Loyal Users
64630,paid,5,New Paid Users
64710,paid,7,Loyal Users
64780,paid,7,Loyal Users
64827,paid,5,New Paid Users
64839,paid,7,Loyal Users
65017,paid,5,New Paid Users
65250,paid,7,Loyal Users
65286,paid,5,New Paid Users
65379,paid,5,New Paid Users
65772,paid,5,New Paid Users
66485,paid,7,Loyal Users
66523,paid,5,New Paid Users
66726,paid,7,Loyal Users
66986,paid,5,New Paid Users
67119,paid,5,New Paid Users
67200,paid,5,New Paid Users
67429,paid,7,Loyal Users
67572,paid,7,Loyal Users
67585,paid,5,New Paid Users
68109,paid,5,New Paid Users
68444,paid,7,Loyal Users
68536,paid,5,New Paid Users
68574,paid,7,Loyal Users
68684,paid,7,Loyal Users
68709,paid,7,Loyal Users
68897,paid,7,Loyal Users
69245,paid,5,New Paid Users
69309,paid,5,New Paid Users
69310,paid,7,Loyal Users
69388,paid,5,New Paid Users
69525,paid,5,New Paid Users
69638,paid,7,Loyal Users
69896,paid,7,Loyal Users
71558,paid,5,New Paid Users
71755,paid,7,Loyal Users
71972,paid,7,Loyal Users
72005,paid,7,Loyal Users
72135,paid,5,New Paid Users
73016,paid,7,Loyal Users
73333,paid,7,Loyal Users
73371,paid,7,Loyal Users
73723,paid,5,New Paid Users
74110,paid,5,New Paid Users
74233,paid,5,New Paid Users
74493,paid,7,Loyal Users
74904,paid,5,New Paid Users
74994,paid,7,Loyal Users
75175,paid,5,New Paid Users
75525,paid,5,New Paid Users
75649,paid,7,Loyal Users
75902,paid,7,Loyal Users
76589,paid,7,Loyal Users
76596,paid,5,New Paid Users
76889,paid,5,New Paid Users
77103,paid,7,Loyal Users
77408,paid,5,New Paid Users
77642,paid,5,New Paid Users
78052,paid,7,Loyal Users
78854,paid,7,Loyal Users
80070,paid,5,New Paid Users
80116,paid,5,New Paid Users
80210,paid,7,Loyal Users
80262,paid,5,New Paid Users
80330,paid,5,New Paid Users
80725,paid,5,New Paid Users
80791,paid,7,Loyal Users
80959,paid,5,New Paid Users
80989,paid,7,Loyal Users
81193,paid,5,New Paid Users
81198,paid,7,Loyal Users
82029,paid,5,New Paid Users
82486,paid,7,Loyal Users
83063,paid,7,Loyal Users
83605,paid,7,Loyal Users
83730,paid,7,Loyal Users
83749,paid,5,New Paid Users
83993,paid,7,Loyal Users
84256,paid,5,New Paid Users
84721,paid,7,Loyal Users
84818,paid,7,Loyal Users
84892,paid,7,Loyal Users
85340,paid,7,Loyal Users
86337,paid,5,New Paid Users
86785,paid,5,New Paid Users
86968,paid,7,Loyal Users
86985,paid,7,Loyal Users
87144,paid,5,New Paid Users
87288,paid,5,New Paid Users
87298,paid,5,New Paid Users
87809,paid,5,New Paid Users
88214,paid,5,New Paid Users
88402,paid,5,New Paid Users
89532,paid,7,Loyal Users
89583,paid,7,Loyal Users
